clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,#VALUE!
CBLOF,0.2025,1215,1215,4785,0.418966162,0.772404151,1
CBLOF,0.206,1236,1236,4764,0.418168627,0.768367336,1
CBLOF,0.211833333,1271,1271,4729,0.428006613,0.765056962,1
CBLOF,0.194333333,1166,1166,4834,0.426766238,0.783544728,1
CBLOF,0.204166667,1225,1225,4775,0.423015279,0.771804158,1
CBLOF,0.2135,1281,1281,4719,0.417869761,0.760147628,1
CBLOF,0.209,1254,1254,4746,0.370409128,0.751086612,1
CBLOF,0.209166667,1255,1255,4745,0.371281995,0.751148808,1
CBLOF,0.207666667,1246,1246,4754,0.370978296,0.752746124,1
CBLOF,0.208333333,1250,1250,4750,0.371957895,0.752276872,1
CBLOF,0.204,1224,1224,4776,0.375451604,0.758132907,1
CBLOF,0.197,1182,1182,4818,0.379442151,0.767113897,1
CBLOF,0.213166667,1279,1279,4721,0.366528771,0.74529795,1
CBLOF,0.205666667,1234,1234,4766,0.385844219,0.759239429,1
CBLOF,0.2125,1275,1275,4725,0.370557112,0.747203539,1
CBLOF,0.2095,1257,1257,4743,0.37201765,0.750985348,1
CBLOF,0.2,1200,1200,4800,0.375520833,0.762645877,1
CBLOF,0.206166667,1237,1237,4763,0.371163226,0.754484099,1
CBLOF,0.209333333,1256,1256,4744,0.370643172,0.750779245,1
CBLOF,0.215833333,1295,1295,4705,0.372227853,0.743958044,1
CBLOF,0.201833333,1211,1211,4789,0.376150858,0.760762683,1
CBLOF,0.214,1284,1284,4716,0.367831126,0.744737303,1
CBLOF,0.206333333,1238,1238,4762,0.374592476,0.75527144,1
CBLOF,0.208166667,1249,1249,4751,0.374620724,0.753224768,1
CBLOF,0.2095,1257,1257,4743,0.371514459,0.750841338,1
CBLOF,0.212,1272,1272,4728,0.368475242,0.747165902,1
CBLOF,0.215,1290,1290,4710,0.39811386,0.752527741,1
CBLOF,0.202,1212,1212,4788,0.415308072,0.771866703,1
CBLOF,0.195166667,1171,1171,4829,0.411646014,0.778266027,1
CBLOF,0.213166667,1279,1279,4721,0.401307584,0.755497017,1
CBLOF,0.209666667,1258,1258,4742,0.404569926,0.760307917,1
CBLOF,0.210333333,1262,1262,4738,0.394918115,0.756713922,1
CBLOF,0.2145,1287,1287,4713,0.421329784,0.76012878,1
CBLOF,0.217166667,1303,1303,4697,0.405410713,0.752359808,1
CBLOF,0.203833333,1223,1223,4777,0.408962713,0.767996004,1
CBLOF,0.205166667,1231,1231,4769,0.40619752,0.765721474,1
CBLOF,0.205166667,1231,1231,4769,0.419483978,0.769664842,1
CBLOF,0.208333333,1250,1250,4750,0.374989474,0.753143686,1
CBLOF,0.2155,1293,1293,4707,0.39173379,0.750070494,1
CBLOF,0.201333333,1208,1208,4792,0.388467534,0.764815167,1
CBLOF,0.206166667,1237,1237,4763,0.41342513,0.766769632,1
CBLOF,0.211,1266,1266,4734,0.410336038,0.760577395,1
CBLOF,0.209166667,1255,1255,4745,0.39898992,0.759201532,1
CBLOF,0.207833333,1247,1247,4753,0.406275461,0.762823044,1
CBLOF,0.202666667,1216,1216,4784,0.42086973,0.772788306,1
CBLOF,0.200666667,1204,1204,4796,0.384869451,0.764534525,1
CBLOF,0.207166667,1243,1243,4757,0.399792084,0.761639173,1
CBLOF,0.211666667,1270,1270,4730,0.371244028,0.748334869,1
CBLOF,0.210166667,1261,1261,4739,0.371473218,0.750081908,1
CBLOF,0.207666667,1246,1246,4754,0.36945892,0.752314154,1
CBLOF,0.211,1266,1266,4734,0.373294329,0.749671352,1
CBLOF,0.213833333,1283,1283,4717,0.3664811,0.744535896,1
CBLOF,0.218833333,1313,1313,4687,0.367731492,0.739296502,1
CBLOF,0.2115,1269,1269,4731,0.366883985,0.747271683,1
CBLOF,0.206833333,1241,1241,4759,0.371647325,0.753872408,1
CBLOF,0.209833333,1259,1259,4741,0.369735123,0.749958544,1
CBLOF,0.207333333,1244,1244,4756,0.373274307,0.753774278,1
CBLOF,0.205833333,1235,1235,4765,0.371938604,0.755078557,1
CBLOF,0.195166667,1171,1171,4829,0.379283892,0.769130221,1
CBLOF,0.202333333,1214,1214,4786,0.376269749,0.760234845,1
CBLOF,0.206,1236,1236,4764,0.371296047,0.754709093,1
CBLOF,0.202166667,1213,1213,4787,0.375369298,0.760168028,1
CBLOF,0.215166667,1291,1291,4709,0.369337256,0.743864954,1
CBLOF,0.209,1254,1254,4746,0.377466192,0.753109066,1
CBLOF,0.202666667,1216,1216,4784,0.391474872,0.764194575,1
CBLOF,0.2075,1245,1245,4755,0.373646004,0.753693379,1
CBLOF,0.706,4236,2400,3600,0.15215548,0.267804989,0.566572238
CBLOF,0.701833333,4211,2400,3600,0.160555236,0.268916869,0.569935882
CBLOF,0.702166667,4213,2400,3600,0.211023159,0.258716813,0.569665322
CBLOF,0.705666667,4234,2399,3601,0.131724871,0.273837423,0.566603684
CBLOF,0.703833333,4223,2400,3600,0.185698984,0.261755362,0.568316363
CBLOF,0.7015,4209,2399,3601,0.126747621,0.278576864,0.569969114
CBLOF,0.71,4260,2400,3600,0.183908046,0.257208972,0.563380282
CBLOF,0.704,4224,2400,3600,0.175438933,0.263757382,0.568181818
CBLOF,0.701,4206,2400,3600,0.168652999,0.267642977,0.570613409
CBLOF,0.704166667,4225,2400,3600,0.146770564,0.270683725,0.568047337
CBLOF,0.707166667,4243,2400,3600,0.130098172,0.273214665,0.565637521
CBLOF,0.699666667,4198,2400,3600,0.158074058,0.271226508,0.57170081
CBLOF,0.703333333,4220,2399,3601,0.123663401,0.278143507,0.568483412
CBLOF,0.704166667,4225,2400,3600,0.159171598,0.267433333,0.568047337
CBLOF,0.700666667,4204,2400,3600,0.158454457,0.270350285,0.570884872
CBLOF,0.700833333,4205,2400,3600,0.185213584,0.264236305,0.570749108
CBLOF,0.701,4206,2400,3600,0.151556862,0.271860151,0.570613409
CBLOF,0.701666667,4210,2398,3602,0.190443079,0.26251428,0.5695962
CBLOF,0.704,4224,2400,3600,0.14584613,0.271067568,0.568181818
CBLOF,0.700166667,4201,2400,3600,0.201333717,0.261843895,0.571292549
CBLOF,0.709166667,4255,2399,3601,0.246144263,0.248938912,0.563807286
CBLOF,0.709666667,4258,2400,3600,0.243091818,0.248805077,0.563644904
CBLOF,0.707166667,4243,2400,3600,0.237141129,0.251422279,0.565637521
CBLOF,0.710833333,4265,2400,3600,0.237289309,0.248394332,0.562719812
CBLOF,0.708833333,4253,2400,3600,0.236661861,0.25010084,0.564307548
CBLOF,0.704166667,4225,2400,3600,0.243178598,0.253334742,0.568047337
CBLOF,0.705,4230,2400,3600,0.243959611,0.252580508,0.567375887
CBLOF,0.707666667,4246,2397,3603,0.236040923,0.251065265,0.564531324
CBLOF,0.713166667,4279,2400,3600,0.23292266,0.246940312,0.56087871
CBLOF,0.711392851,4040,2272,3407,0.234434408,0.248238841,0.562376238
CBLOF,0.705743642,4190,2375,3562,0.239993757,0.252322846,0.566825776
CBLOF,0.70606215,4158,2356,3533,0.240842026,0.251986216,0.566618567
CBLOF,0.708833333,4253,2400,3600,0.24514101,0.249315493,0.564307548
CBLOF,0.710333333,4262,2400,3600,0.250194266,0.24767127,0.563115908
CBLOF,0.710166667,4261,2400,3600,0.236675862,0.249004121,0.563248064
CBLOF,0.705776821,3934,2230,3344,0.234386121,0.252851014,0.566853076
CBLOF,0.706333333,4238,2400,3600,0.24882676,0.251087779,0.566304861
CBLOF,0.710666667,4264,2400,3600,0.24605204,0.24772443,0.562851782
